C,-0.611118,-2.069172,-3.701873,H,-0.6329235,-2.628211,-2.764259,H,-2.559813,-1.202811,-4.97984,H,-0.1643182,-1.055991,-3.569532,H,-0.6070908,-2.507934,-4.766698,C,-2.102907,-2.031625,-4.276616,N,-2.770498,-3.112047,-4.228639,
C,-0.6652551,-2.061654,-3.781101,H,-0.6276059,-2.62809,-2.844038,H,-2.569174,-1.179364,-4.944999,H,-0.2298751,-1.052553,-3.764927,H,-0.4874528,-2.390287,-4.827526,C,-2.08397,-2.078521,-4.326599,N,-2.817278,-3.129667,-4.204274,
C,-0.6923211,-2.056287,-3.819407,H,-0.6158593,-2.634902,-2.887877,H,-2.557034,-1.198794,-4.915665,H,-0.2649724,-1.054582,-3.843792,H,-0.4274249,-2.347685,-4.868672,C,-2.079278,-2.101853,-4.34745,N,-2.835641,-3.133572,-4.193981,
C,-0.7202209,-2.04998,-3.860328,H,-0.5963588,-2.64414,-2.939547,H,-2.53743,-1.23867,-4.899981,H,-0.3038578,-1.051894,-3.911253,H,-0.3707803,-2.318624,-4.923104,C,-2.078427,-2.12718,-4.367114,N,-2.852293,-3.134885,-4.184208,
C,-0.7457674,-2.043669,-3.901996,H,-0.570701,-2.653177,-2.996794,H,-2.517691,-1.29036,-4.907468,H,-0.3441152,-1.040806,-3.961833,H,-0.3264926,-2.305653,-4.983006,C,-2.082028,-2.153208,-4.384567,N,-2.866758,-3.134249,-4.175416,
C,-0.7669557,-2.037735,-3.944432,H,-0.5399331,-2.66008,-3.059485,H,-2.504737,-1.343339,-4.948429,H,-0.3860362,-1.020489,-3.994553,H,-0.3023522,-2.307727,-4.954844,C,-2.09037,-2.17993,-4.399886,N,-2.879565,-3.132657,-4.167428,
C,-0.783727,-2.031681,-3.988512,H,-0.5049613,-2.663275,-3.128719,H,-2.502119,-1.392772,-4.970059,H,-0.432933,-0.9930188,-4.012298,H,-0.2973948,-2.325125,-4.912765,C,-2.103612,-2.20822,-4.414347,N,-2.89216,-3.131206,-4.159481,
C,-0.7944502,-2.02553,-4.028885,H,-0.4713476,-2.661375,-3.195121,H,-2.515708,-1.42493,-4.935841,H,-0.481858,-0.9659492,-4.016218,H,-0.3058814,-2.357275,-4.909579,C,-2.119767,-2.235245,-4.426903,N,-2.904419,-3.131268,-4.151832,
C,-3.413,3.405608,4.103075,H,-4.38941,3.867538,4.293662,H,-4.537801,0.1664609,4.109338,H,-3.12685,3.348344,3.049096,H,-2.649138,3.32125,4.883644,C,-4.442337,-0.978765,3.906263,N,-4.657915,-2.106607,3.791891,
C,-0.8003629,-2.018543,-4.068283,H,-0.4381574,-2.654666,-3.259846,H,-2.553465,-1.431076,-4.962219,H,-0.5363613,-0.9425071,-4.010953,H,-0.3245881,-2.403955,-4.95506,C,-2.138581,-2.262733,-4.438419,N,-2.918341,-3.134161,-4.143419,
C,-0.801785,-2.011395,-4.105453,H,-0.4080729,-2.645054,-3.315668,H,-2.608438,-1.423244,-4.972888,H,-0.5912846,-0.9273427,-4.001833,H,-0.3553006,-2.453868,-4.9675,C,-2.158015,-2.287266,-4.449052,N,-2.933927,-3.140564,-4.134331,
C,-0.8000732,-2.004283,-4.140122,H,-0.3826863,-2.633358,-3.358672,H,-2.674321,-1.414749,-4.946041,H,-0.6433495,-0.9216705,-3.993737,H,-0.3943931,-2.503507,-4.939194,C,-2.177288,-2.30699,-4.459301,N,-2.95158,-3.151028,-4.124337,
C,-0.79474,-1.990576,-4.202332,H,-0.3512186,-2.60127,-3.405826,H,-2.821667,-1.42109,-4.9854,H,-0.7302617,-0.926487,-3.995808,H,-0.4712164,-2.611166,-4.953628,C,-2.216305,-2.332661,-4.479027,N,-2.993122,-3.183701,-4.101006,
C,-0.7936534,-1.985469,-4.229546,H,-0.3492986,-2.578741,-3.411189,H,-2.890563,-1.449472,-4.952659,H,-0.7587231,-0.927536,-4.012118,H,-0.5060291,-2.665348,-4.977546,C,-2.237067,-2.339158,-4.487768,N,-3.015192,-3.204157,-4.088278,
C,-0.7946796,-1.982602,-4.254603,H,-0.3581522,-2.55045,-3.407748,H,-2.952952,-1.492586,-4.954577,H,-0.7753624,-0.9226251,-4.041178,H,-0.5379721,-2.714827,-4.966182,C,-2.25975,-2.342974,-4.494887,N,-3.036788,-3.226093,-4.075316,
C,-0.7984869,-1.982295,-4.277382,H,-0.3784466,-2.5157,-3.397614,H,-3.007411,-1.545873,-4.988844,H,-0.7795058,-0.9114566,-4.084898,H,-0.5624325,-2.757724,-4.964119,C,-2.285039,-2.345362,-4.499738,N,-3.056841,-3.248424,-4.06256,
C,-0.805616,-1.98449,-4.298053,H,-0.4099625,-2.474223,-3.382729,H,-3.052708,-1.603121,-4.967757,H,-0.7715678,-0.8971189,-4.145187,H,-0.5613924,-2.792369,-4.999567,C,-2.313635,-2.347544,-4.502013,N,-3.074731,-3.270409,-4.050213,
C,-0.8160597,-1.989312,-4.316749,H,-0.4504118,-2.427943,-3.365845,H,-3.083872,-1.646881,-4.934353,H,-0.7531741,-0.8852811,-4.221232,H,-0.5360348,-2.81096,-4.967346,C,-2.344703,-2.350672,-4.501229,N,-3.089586,-3.291135,-4.038676,
C,-3.394549,3.441167,4.097141,H,-4.353992,3.926697,4.27389,H,-4.518479,0.1464527,4.063384,H,-3.093848,3.413848,3.042228,H,-2.631481,3.396685,4.866637,C,-4.441505,-0.9759557,3.884706,N,-4.661254,-2.099309,3.799644,
C,-0.8301744,-1.99618,-4.333673,H,-0.4991293,-2.376421,-3.347445,H,-3.107898,-1.665944,-4.918142,H,-0.7260642,-0.8818835,-4.313837,H,-0.4887581,-2.816395,-4.951264,C,-2.378044,-2.355904,-4.497016,N,-3.101466,-3.310797,-4.027788,
C,-0.8474221,-2.00423,-4.34839,H,-0.5528501,-2.321564,-3.329037,H,-3.129863,-1.655675,-4.921456,H,-0.6941578,-0.8918982,-4.41779,H,-0.4257944,-2.811355,-4.953573,C,-2.411882,-2.363635,-4.489636,N,-3.110114,-3.328706,-4.017884,
C,-0.8674335,-2.013243,-4.36131,H,-0.6092339,-2.264006,-3.312462,H,-3.148942,-1.621213,-4.940653,H,-0.6614939,-0.9182042,-4.528956,H,-0.3557304,-2.794199,-4.96882,C,-2.445591,-2.373619,-4.479713,N,-3.115743,-3.344699,-4.009014,
C,-0.8900023,-2.023421,-4.373486,H,-0.6670126,-2.203095,-3.299606,H,-3.162937,-1.575397,-4.970594,H,-0.631934,-0.960983,-4.644813,H,-0.2914587,-2.757282,-4.999335,C,-2.479682,-2.3851,-4.46811,N,-3.119012,-3.35923,-4.000895,
C,-0.9123603,-2.033638,-4.384462,H,-0.7183867,-2.145124,-3.293839,H,-3.167882,-1.538782,-4.99853,H,-0.6128412,-1.013018,-4.749465,H,-0.2482306,-2.70667,-4.973328,C,-2.510725,-2.395804,-4.457088,N,-3.120322,-3.371125,-3.994162,
C,-0.9362544,-2.044099,-4.395235,H,-0.76634,-2.084861,-3.295818,H,-3.161211,-1.516525,-4.966403,H,-0.6065894,-1.073613,-4.847798,H,-0.2236241,-2.649925,-4.952404,C,-2.540918,-2.405595,-4.44668,N,-3.120548,-3.382019,-3.98791,
C,-0.9615542,-2.053936,-4.405579,H,-0.8090031,-2.022748,-3.306019,H,-3.14338,-1.510137,-4.933205,H,-0.6172751,-1.135293,-4.935387,H,-0.2150032,-2.602266,-4.94292,C,-2.569144,-2.413481,-4.437632,N,-3.120389,-3.392699,-3.981773,
C,-0.9883063,-2.062563,-4.415489,H,-0.8449335,-1.959106,-3.323876,H,-3.116898,-1.517539,-4.902566,H,-0.6481301,-1.190049,-4.988845,H,-0.21818,-2.577108,-4.946198,C,-2.594482,-2.418864,-4.430369,N,-3.120453,-3.403996,-3.975367,
C,-1.016614,-2.070337,-4.42483,H,-0.8733947,-1.895329,-3.34761,H,-3.086479,-1.532901,-4.879915,H,-0.6988558,-1.225498,-4.914664,H,-0.2314965,-2.580568,-4.960649,C,-2.616318,-2.421807,-4.424906,N,-3.121136,-3.416525,-3.968406,
C,-1.047931,-2.079639,-4.432868,H,-0.8952957,-1.833951,-3.374891,H,-3.057513,-1.547656,-4.87151,H,-0.7641335,-1.215907,-4.850014,H,-0.2587498,-2.610178,-4.983829,C,-2.635007,-2.423176,-4.420671,N,-3.122645,-3.431022,-3.960506,
C,-3.3766,3.476315,4.090519,H,-4.318479,3.983831,4.258092,H,-4.492666,0.105802,4.013173,H,-3.06035,3.476425,3.039618,H,-2.613983,3.470663,4.851676,C,-4.437704,-0.9655312,3.86273,N,-4.664157,-2.092166,3.807136,
C,-1.113009,-2.102618,-4.443484,H,-0.916719,-1.752588,-3.418595,H,-3.03115,-1.545181,-4.92055,H,-0.9155009,-1.05627,-4.794683,H,-0.3674439,-2.707573,-4.968102,C,-2.659636,-2.42594,-4.414188,N,-3.127659,-3.462196,-3.943785,
C,-1.145453,-2.110785,-4.447111,H,-0.917942,-1.741763,-3.429687,H,-3.0352,-1.537021,-4.975769,H,-1.004271,-0.9723174,-4.793115,H,-0.4435522,-2.761402,-4.953259,C,-2.666425,-2.428801,-4.411351,N,-3.13078,-3.477254,-3.935699,
C,-1.178346,-2.113668,-4.44977,H,-0.914423,-1.752883,-3.434368,H,-3.047929,-1.540419,-4.957981,H,-1.099038,-0.9214458,-4.801926,H,-0.5271313,-2.815238,-4.951604,C,-2.670804,-2.432897,-4.408802,N,-3.134081,-3.491101,-3.928153,
C,-1.211913,-2.110602,-4.451553,H,-0.9072134,-1.785407,-3.434748,H,-3.072303,-1.556666,-4.905893,H,-1.194675,-0.9139688,-4.818454,H,-0.615379,-2.866082,-4.965206,C,-2.673656,-2.438965,-4.405976,N,-3.137422,-3.503369,-3.921335,
C,-1.24525,-2.102028,-4.45282,H,-0.8973963,-1.836584,-3.43311,H,-3.113949,-1.579041,-4.870274,H,-1.283876,-0.9518478,-4.840091,H,-0.7063719,-2.907424,-4.992796,C,-2.675808,-2.447888,-4.402026,N,-3.140661,-3.51375,-3.915453,
C,-1.276991,-2.089405,-4.453998,H,-0.8862079,-1.901296,-3.431961,H,-3.175004,-1.603435,-4.853045,H,-1.359275,-1.026861,-4.864726,H,-0.7974524,-2.932014,-4.978861,C,-2.678356,-2.459842,-4.396518,N,-3.143728,-3.52218,-3.910584,
C,-1.306564,-2.074519,-4.454768,H,-0.8755293,-1.973818,-3.434024,H,-3.254049,-1.63122,-4.850819,H,-1.416119,-1.119993,-4.894502,H,-0.8826861,-2.939999,-4.96088,C,-2.6827,-2.474412,-4.389381,N,-3.146726,-3.529046,-3.906558,
C,-3.359061,3.511042,4.082958,H,-4.286108,4.040068,4.24676,H,-4.461725,0.06768014,3.962015,H,-3.026665,3.535504,3.041026,H,-2.594167,3.542762,4.841483,C,-4.429948,-0.9485794,3.839756,N,-4.666552,-2.084803,3.814363,
C,-1.380703,-2.042956,-4.443855,H,-0.8621837,-2.17395,-3.47866,H,-3.534078,-1.762158,-4.838631,H,-1.482927,-1.191881,-4.928961,H,-1.041969,-2.93068,-4.975267,C,-2.718516,-2.523157,-4.361521,N,-3.158279,-3.549012,-3.895194,
C,-1.400278,-2.041895,-4.434901,H,-0.8646467,-2.218594,-3.501305,H,-3.616064,-1.828387,-4.829493,H,-1.475906,-1.09894,-4.899416,H,-1.058557,-2.911124,-4.985679,C,-2.739431,-2.53667,-4.351917,N,-3.164198,-3.559102,-3.889872,
C,-1.418242,-2.042647,-4.425537,H,-0.868587,-2.250677,-3.5183,H,-3.684413,-1.899642,-4.820694,H,-1.454968,-0.9865881,-4.878249,H,-1.057529,-2.878798,-4.966704,C,-2.764311,-2.546945,-4.343096,N,-3.171567,-3.57282,-3.882856,
C,-1.435346,-2.041529,-4.416855,H,-0.8731535,-2.270066,-3.52308,H,-3.735404,-1.967673,-4.814557,H,-1.42286,-0.8948325,-4.849035,H,-1.03726,-2.841856,-4.981854,C,-2.792481,-2.553408,-4.335472,N,-3.180237,-3.590832,-3.873787,
C,-1.452087,-2.037002,-4.409057,H,-0.8791619,-2.277609,-3.513785,H,-3.766671,-2.026871,-4.813673,H,-1.384498,-0.8428814,-4.80527,H,-1.000704,-2.801247,-4.9803,C,-2.823678,-2.556404,-4.329067,N,-3.189956,-3.613275,-3.862519,
C,-1.468312,-2.028789,-4.401709,H,-0.8899207,-2.273164,-3.492577,H,-3.776261,-2.072818,-4.820475,H,-1.346053,-0.838583,-4.747408,H,-0.952853,-2.758543,-4.971975,C,-2.856818,-2.556975,-4.32375,N,-3.200086,-3.63891,-3.849553,
C,-1.483609,-2.017665,-4.394101,H,-0.9095347,-2.257187,-3.464362,H,-3.766682,-2.101784,-4.838109,H,-1.313353,-0.8788735,-4.679835,H,-0.9005909,-2.714168,-4.997403,C,-2.890396,-2.556841,-4.319069,N,-3.209898,-3.665769,-3.835726,
C,-1.497568,-2.005412,-4.385698,H,-0.9410349,-2.231578,-3.43432,H,-3.743816,-2.1116,-4.870884,H,-1.290479,-0.9501631,-4.6083,H,-0.8536896,-2.663145,-4.97409,C,-2.923202,-2.557955,-4.314287,N,-3.218942,-3.692127,-3.821735,
C,-1.51065,-1.994496,-4.375325,H,-0.9860424,-2.19878,-3.404738,H,-3.713542,-2.103027,-4.922691,H,-1.277147,-1.022125,-4.540733,H,-0.8160961,-2.605765,-4.97054,C,-2.954587,-2.56206,-4.308602,N,-3.227129,-3.716774,-3.808037,
C,-1.523154,-1.988836,-4.362454,H,-1.041537,-2.164159,-3.377152,H,-3.677267,-2.083975,-4.989806,H,-1.268851,-1.046732,-4.488733,H,-0.7921988,-2.54568,-4.987313,C,-2.982909,-2.570148,-4.301852,N,-3.234241,-3.737407,-3.795766,
C,-3.341453,3.546045,4.074488,H,-4.258085,4.096844,4.239468,H,-4.426091,0.06462549,3.912643,H,-2.992208,3.591724,3.04447,H,-2.571612,3.613878,4.836051,C,-4.417816,-0.928343,3.814737,N,-4.668242,-2.075818,3.82147,
C,-1.535826,-1.989658,-4.346784,H,-1.104648,-2.132134,-3.34931,H,-3.632507,-2.061811,-4.943747,H,-1.26374,-1.002962,-4.453815,H,-0.784099,-2.483117,-4.985472,C,-3.008653,-2.582944,-4.293859,N,-3.240609,-3.753653,-3.785037,
C,-1.560723,-1.997677,-4.308698,H,-1.233341,-2.090576,-3.279272,H,-3.569534,-1.979989,-4.903233,H,-1.3019,-0.8342634,-4.417376,H,-0.8025327,-2.374405,-4.976649,C,-3.047693,-2.625735,-4.270286,N,-3.251705,-3.772763,-3.768531,
C,-1.572749,-1.998426,-4.28684,H,-1.290068,-2.083344,-3.235164,H,-3.553284,-1.926043,-4.932554,H,-1.35887,-0.7765269,-4.406788,H,-0.8211548,-2.338763,-4.997433,C,-3.060586,-2.653958,-4.255523,N,-3.256935,-3.776844,-3.762388,
C,-1.58481,-1.995322,-4.262897,H,-1.33883,-2.084069,-3.189107,H,-3.531252,-1.888012,-4.975259,H,-1.44148,-0.755972,-4.397136,H,-0.8469042,-2.316872,-4.975553,C,-3.070286,-2.683187,-4.241232,N,-3.262555,-3.779123,-3.756858,
C,-1.597302,-1.988127,-4.236751,H,-1.377703,-2.090626,-3.147722,H,-3.498063,-1.882122,-4.979611,H,-1.543954,-0.7765877,-4.386672,H,-0.8766497,-2.310924,-4.969825,C,-3.076838,-2.709615,-4.229613,N,-3.268958,-3.781505,-3.75122,
C,-1.610465,-1.977503,-4.208494,H,-1.4055,-2.100711,-3.115936,H,-3.456886,-1.912579,-4.936053,H,-1.65934,-0.8337787,-4.374348,H,-0.9101812,-2.319939,-4.977401,C,-3.079919,-2.730573,-4.221817,N,-3.276514,-3.785985,-3.744652,
C,-1.638243,-1.953952,-4.147447,H,-1.423852,-2.123333,-3.084377,H,-3.387967,-2.048819,-4.891467,H,-1.907655,-0.9850463,-4.347796,H,-1.005467,-2.365049,-4.99939,C,-3.073885,-2.754081,-4.216562,N,-3.295901,-3.806267,-3.726442,
C,-1.651658,-1.947081,-4.117335,H,-1.413074,-2.13194,-3.078085,H,-3.384344,-2.115405,-4.926539,H,-2.032276,-1.019643,-4.340561,H,-1.070059,-2.388833,-4.992251,C,-3.064299,-2.760221,-4.215744,N,-3.307054,-3.821117,-3.715316,
C,-1.525545,1.954108,-0.8567756,H,-1.752963,3.012288,-1.057524,H,-1.685087,-1.02022,-0.5386078,H,-1.852619,1.397051,0.06743956,H,-0.8419174,1.404658,-1.515193,C,-0.9903969,-1.861367,-0.2045412,N,0.06537074,-2.310623,-0.1891795,
C,-1.665799,-1.944285,-4.087622,H,-1.388345,-2.137696,-3.069891,H,-3.408444,-2.172131,-4.983114,H,-2.156737,-1.01728,-4.336811,H,-1.144274,-2.409727,-4.97187,C,-3.050289,-2.766021,-4.213906,N,-3.319125,-3.837927,-3.703143,
C,-1.681902,-1.943667,-4.060148,H,-1.351639,-2.140134,-3.055881,H,-3.458667,-2.220815,-4.918581,H,-2.262581,-0.9990422,-4.329591,H,-1.218382,-2.42661,-4.943113,C,-3.033249,-2.772908,-4.210291,N,-3.33129,-3.854642,-3.69096,
C,-1.701536,-1.943563,-4.035221,H,-1.305831,-2.138633,-3.037282,H,-3.544893,-2.248876,-4.91486,H,-2.33497,-0.9832513,-4.31246,H,-1.283677,-2.439651,-4.912201,C,-3.013389,-2.783136,-4.202798,N,-3.343034,-3.87017,-3.679274,
C,-1.726058,-1.943251,-4.011568,H,-1.255258,-2.132318,-3.020131,H,-3.65654,-2.268113,-4.949367,H,-2.369319,-0.9776222,-4.282372,H,-1.334443,-2.448889,-4.885534,C,-2.99194,-2.796691,-4.19188,N,-3.35431,-3.884305,-3.668075,
C,-1.754018,-1.942664,-3.989724,H,-1.209446,-2.120956,-3.012758,H,-3.761916,-2.294093,-4.988892,H,-2.363896,-0.9834368,-4.241271,H,-1.364142,-2.451973,-4.868623,C,-2.972673,-2.811951,-4.179621,N,-3.364272,-3.895937,-3.658166,
C,-1.785449,-1.942235,-3.968442,H,-1.172896,-2.104449,-3.019467,H,-3.847858,-2.332894,-4.976282,H,-2.324757,-0.996061,-4.190294,H,-1.376166,-2.446126,-4.858841,C,-2.956568,-2.829381,-4.166111,N,-3.373167,-3.905417,-3.649256,
C,-1.849513,-1.946374,-3.928636,H,-1.143841,-2.063854,-3.072822,H,-3.924022,-2.436615,-4.863059,H,-2.198029,-0.9874043,-4.081748,H,-1.36346,-2.392634,-4.839937,C,-2.938714,-2.869787,-4.135624,N,-3.387023,-3.918982,-3.634321,
C,-1.878468,-1.952701,-3.910689,H,-1.149942,-2.046334,-3.107538,H,-3.907932,-2.486053,-4.794542,H,-2.136344,-0.9396725,-4.03345,H,-1.342428,-2.337765,-4.823768,C,-2.938176,-2.891673,-4.118694,N,-3.392082,-3.925229,-3.627182,
C,-1.903614,-1.960104,-3.895308,H,-1.162192,-2.036688,-3.132839,H,-3.860666,-2.518692,-4.732372,H,-2.084204,-0.8751457,-3.990657,H,-1.312186,-2.263947,-4.803694,C,-2.943137,-2.912685,-4.101531,N,-3.396099,-3.933202,-3.619186,
C,-3.324611,3.579514,4.06608,H,-4.235668,4.150153,4.235711,H,-4.387608,0.113335,3.868697,H,-2.958822,3.641684,3.046902,H,-2.549786,3.679276,4.833545,C,-4.402041,-0.908018,3.788774,N,-4.668831,-2.064249,3.828002,
C,1.799133,1.933283,2.092738,H,0.721115,1.822262,2.054715,H,2.148691,2.372875,2.963365,H,2.410206,1.039743,1.890687,H,1.974791,2.589455,1.186021,C,1.612911,3.993273,-2.359574,N,1.025301,3.083211,-1.967506,
C,-1.92511,-1.966047,-3.882694,H,-1.173907,-2.038241,-3.139057,H,-3.791548,-2.526082,-4.687236,H,-2.042721,-0.8171703,-3.950336,H,-1.274911,-2.172553,-4.780974,C,-2.95255,-2.9319,-4.0843,N,-3.399591,-3.944795,-3.609215,
C,-1.942164,-1.96851,-3.872763,H,-1.182561,-2.052918,-3.121763,H,-3.716795,-2.500533,-4.673231,H,-2.016015,-0.7839317,-3.910814,H,-1.235929,-2.068752,-4.757137,C,-2.964527,-2.948331,-4.067164,N,-3.403017,-3.961277,-3.596593,
C,-1.95362,-1.966611,-3.864757,H,-1.191892,-2.080544,-3.084617,H,-3.650918,-2.440149,-4.700418,H,-2.008607,-0.7829015,-3.870708,H,-1.202204,-1.960327,-4.732859,C,-2.977273,-2.961625,-4.050012,N,-3.406691,-3.982829,-3.581271,
C,-1.958488,-1.960504,-3.857557,H,-1.208489,-2.118907,-3.036607,H,-3.601549,-2.358782,-4.762093,H,-2.024117,-0.8125392,-3.82844,H,-1.181932,-1.858645,-4.706437,C,-2.990275,-2.971668,-4.033165,N,-3.410659,-4.008327,-3.563912,
C,-1.956519,-1.951814,-3.850432,H,-1.236069,-2.161941,-2.990281,H,-3.570113,-2.286244,-4.833135,H,-2.063287,-0.8604932,-3.784277,H,-1.180459,-1.778832,-4.677697,C,-3.003264,-2.978019,-4.018231,N,-3.414459,-4.034221,-3.546648,
C,-1.948541,-1.942263,-3.842104,H,-1.277013,-2.207527,-2.950473,H,-3.547624,-2.233426,-4.901819,H,-2.128926,-0.9109681,-3.733041,H,-1.195225,-1.719985,-4.647403,C,-3.017272,-2.9817,-4.004683,N,-3.417861,-4.059848,-3.529548,
C,-1.93611,-1.934359,-3.831953,H,-1.328462,-2.250989,-2.921698,H,-3.531293,-2.208192,-4.958276,H,-2.220923,-0.9442329,-3.67208,H,-1.220436,-1.68286,-4.6204,C,-3.032166,-2.983819,-3.992563,N,-3.420367,-4.083116,-3.513598,
C,-1.921427,-1.929246,-3.819256,H,-1.384799,-2.289005,-2.904461,H,-3.519199,-2.215162,-4.995083,H,-2.335401,-0.9566998,-3.600924,H,-1.247919,-1.663979,-4.603383,C,-3.047813,-2.985554,-3.981882,N,-3.421618,-4.102451,-3.49946,
C,-3.307441,3.613681,4.057788,H,-4.215641,4.20137,4.233868,H,-4.343879,0.1968631,3.825065,H,-2.924631,3.688284,3.046162,H,-2.530304,3.741796,4.830894,C,-4.382586,-0.8863404,3.760699,N,-4.668066,-2.048172,3.834214,
C,-1.896632,-1.923717,-3.783157,H,-1.480372,-2.346275,-2.886315,H,-3.506569,-2.328301,-4.927294,H,-2.575278,-0.9874716,-3.450676,H,-1.283936,-1.657493,-4.618955,C,-3.080683,-2.991693,-3.965002,N,-3.419805,-4.126318,-3.47749,
C,-1.890721,-1.918141,-3.734377,H,-1.504522,-2.388071,-2.847777,H,-3.528626,-2.545923,-4.799833,H,-2.72523,-1.098097,-3.336903,H,-1.306361,-1.673557,-4.668039,C,-3.112684,-3.0053,-3.952727,N,-3.412585,-4.130609,-3.463057,
C,-1.896205,-1.915303,-3.707298,H,-1.484613,-2.404181,-2.819103,H,-3.574835,-2.677495,-4.788336,H,-2.746802,-1.179309,-3.302213,H,-1.327853,-1.689604,-4.676861,C,-3.125645,-3.016235,-3.945285,N,-3.407365,-4.12727,-3.457447,
