C,-1.963006,1.894064,2.937313,H,-3.023069,1.733338,3.111345,H,-1.58147,2.867344,3.398676,H,-1.307346,1.066957,3.329377,H,-1.727517,2.066108,1.892748,C,0.8629921,-4.646886,-1.153723,N,-0.08371547,-4.710502,-0.5257198
C,-1.966478,1.896145,2.940696,H,-3.044406,1.729007,3.103196,H,-1.592488,2.911253,3.323297,H,-1.288573,1.078999,3.402904,H,-1.788008,1.959361,1.866412,C,0.8643388,-4.663119,-1.146889,N,-0.08009808,-4.731926,-0.5385088
C,-1.968053,1.898782,2.944886,H,-3.058696,1.725851,3.098319,H,-1.615042,2.935649,3.245683,H,-1.28772,1.107372,3.466289,H,-1.848698,1.847976,1.839573,C,0.8702052,-4.679022,-1.142963,N,-0.08035622,-4.753636,-0.5488035
C,-1.968507,1.901289,2.949044,H,-3.061656,1.725367,3.099422,H,-1.647373,2.943695,3.165514,H,-1.30594,1.154152,3.517848,H,-1.906909,1.732981,1.821566,C,0.8810401,-4.694773,-1.142035,N,-0.08480565,-4.775988,-0.5566278
C,-1.968848,1.902828,2.951865,H,-3.052768,1.728806,3.109074,H,-1.685052,2.942672,3.085299,H,-1.339142,1.215174,3.557783,H,-1.957975,1.620427,1.822616,C,0.8955156,-4.710219,-1.143321,N,-0.09237678,-4.798601,-0.5625539
C,-1.970209,1.902797,2.952154,H,-3.035866,1.736858,3.12925,H,-1.723355,2.942333,3.00591,H,-1.378344,1.28216,3.591748,H,-1.998124,1.515369,1.848447,C,0.911364,-4.725522,-1.145432,N,-0.1011318,-4.821288,-0.5677626
C,-1.973561,1.901167,2.94899,H,-3.018059,1.749679,3.161195,H,-1.758627,2.94946,2.926802,H,-1.411351,1.34474,3.629739,H,-2.02451,1.421569,1.899347,C,0.9261,-4.740909,-1.146926,N,-0.1089395,-4.843855,-0.5734913
C,2.67975,-0.6753489,-3.061338,H,2.500047,-0.4771013,-4.123391,H,-0.4582786,-2.764812,-2.90504,H,3.310166,-1.57215,-2.955192,H,1.872974,-0.7830436,-2.333739,C,0.2530742,-3.637025,-3.236512,N,0.4267651,-4.738986,-3.249103
C,-1.979302,1.898444,2.942194,H,-3.007098,1.767184,3.20507,H,-1.789262,2.963165,2.846699,H,-1.428665,1.396801,3.680304,H,-2.035915,1.340055,1.970007,C,0.9376932,-4.756608,-1.146683,N,-0.1140523,-4.866153,-0.5807086
C,-1.987167,1.895203,2.93292,H,-3.007061,1.78964,3.259685,H,-1.815457,2.975912,2.764162,H,-1.429853,1.442127,3.742265,H,-2.0331,1.267068,2.050545,C,0.9450153,-4.772963,-1.144066,N,-0.1154431,-4.888331,-0.590049
C,-1.99646,1.892127,2.923814,H,-3.0156,1.81685,3.319749,H,-1.837168,2.978088,2.680946,H,-1.421692,1.489012,3.802538,H,-2.018516,1.196381,2.126005,C,0.9476563,-4.789825,-1.139004,N,-0.1128198,-4.910074,-0.6014861
C,-2.018369,1.888274,2.914651,H,-3.030146,1.882642,3.427668,H,-1.867974,2.928751,2.517475,H,-1.404157,1.612613,3.86809,H,-1.96714,1.039829,2.23337,C,0.9426482,-4.82487,-1.123636,N,-0.09870797,-4.952735,-0.6289161
C,-2.030756,1.886718,2.915701,H,-3.025547,1.917477,3.462037,H,-1.877214,2.877758,2.439359,H,-1.400272,1.691768,3.861657,H,-1.937704,0.9641177,2.275123,C,0.9390582,-4.842541,-1.115401,N,-0.09071393,-4.97399,-0.6431143
C,-2.057094,1.879799,2.925598,H,-2.996782,1.980834,3.479271,H,-1.885808,2.746841,2.286956,H,-1.392062,1.874132,3.785099,H,-1.891412,0.8689028,2.377158,C,0.9420218,-4.876776,-1.103412,N,-0.08336867,-4.980515,-0.6677473
C,-2.070014,1.87373,2.931842,H,-2.986467,2.006733,3.467808,H,-1.888296,2.676258,2.211117,H,-1.375948,1.970676,3.735295,H,-1.88097,0.8579434,2.443989,C,0.9518457,-4.892985,-1.101003,N,-0.08685006,-4.959298,-0.6769891
C,-2.081831,1.866504,2.937234,H,-2.990746,2.029021,3.451089,H,-1.89345,2.603558,2.136708,H,-1.345921,2.068437,3.690199,H,-1.880302,0.8652764,2.520072,C,0.9668893,-4.908848,-1.100731,N,-0.09480783,-4.93838,-0.6843972
C,2.710288,-0.6565419,-3.057341,H,2.556102,-0.4332724,-4.115946,H,-0.4425751,-2.805781,-2.880252,H,3.364435,-1.534213,-2.942114,H,1.914404,-0.757358,-2.322956,C,0.2525211,-3.640092,-3.246712,N,0.4220695,-4.722415,-3.234466
C,-2.091693,1.859541,2.941472,H,-3.013754,2.048699,3.433985,H,-1.904747,2.527191,2.06686,H,-1.306648,2.16546,3.6498,H,-1.887319,0.8765091,2.601049,C,0.9846506,-4.924617,-1.101534,N,-0.1050961,-4.917542,-0.690883
C,-2.098932,1.855077,2.945002,H,-3.05019,2.065606,3.417522,H,-1.924472,2.44769,2.006672,H,-1.270572,2.255011,3.60938,H,-1.897523,0.8721078,2.680067,C,1.00144,-4.939969,-1.102128,N,-0.1146753,-4.897245,-0.6973683
C,-2.103931,1.854499,2.948431,H,-3.090181,2.079571,3.398905,H,-1.954122,2.362692,1.956767,H,-1.247945,2.334131,3.562996,H,-1.910046,0.8367365,2.755954,C,1.014812,-4.955177,-1.101489,N,-0.1213243,-4.877072,-0.7049103
C,-2.107143,1.857422,2.951737,H,-3.123089,2.090079,3.375638,H,-1.993579,2.272064,1.917293,H,-1.24545,2.399315,3.508621,H,-1.927433,0.7750505,2.830801,C,1.022853,-4.970155,-1.09894,N,-0.1233525,-4.857025,-0.7141608
C,-2.109107,1.861857,2.954561,H,-3.141687,2.097318,3.347309,H,-2.041021,2.177341,1.887319,H,-1.264163,2.448876,3.44795,H,-1.950096,0.7116351,2.908644,C,1.024674,-4.984659,-1.094253,N,-0.12,-4.837312,-0.7253146
C,-2.112581,1.866934,2.956893,H,-3.131829,2.10733,3.284079,H,-2.148195,1.983472,1.851693,H,-1.341902,2.510878,3.326085,H,-2.006034,0.6621926,3.072279,C,1.011595,-4.988704,-1.079453,N,-0.09887051,-4.799486,-0.7523993
C,-2.121393,1.857303,2.951092,H,-3.102687,2.13003,3.238743,H,-2.248746,1.794374,1.846613,H,-1.398963,2.573067,3.235492,H,-2.055238,0.7585403,3.232994,C,0.992895,-4.960978,-1.062723,N,-0.07278809,-4.76186,-0.7813309
C,-2.128441,1.846887,2.944498,H,-3.102895,2.154061,3.231168,H,-2.288393,1.705187,1.855332,H,-1.406529,2.612863,3.202094,H,-2.068296,0.8416594,3.310867,C,0.9906148,-4.948267,-1.056149,N,-0.06573991,-4.741636,-0.7943612
C,2.741969,-0.639052,-3.053303,H,2.608182,-0.3833244,-4.105267,H,-0.4042671,-2.854924,-2.868964,H,3.423084,-1.489661,-2.928998,H,1.950822,-0.7229332,-2.314547,C,0.247593,-3.633337,-3.255338,N,0.419429,-4.713485,-3.220072
C,-2.147184,1.827257,2.924764,H,-3.131032,2.227266,3.239949,H,-2.337166,1.539343,1.887104,H,-1.413965,2.669608,3.132071,H,-2.056858,0.9625657,3.492008,C,1.010123,-4.927102,-1.048593,N,-0.07206652,-4.696218,-0.8159415
C,-2.159223,1.821525,2.913256,H,-3.141944,2.267501,3.246217,H,-2.346616,1.460893,1.904153,H,-1.426079,2.671792,3.086912,H,-2.03296,0.9826846,3.600565,C,1.02817,-4.917986,-1.046553,N,-0.08223314,-4.671592,-0.8253983
C,-2.173006,1.817605,2.903258,H,-3.141874,2.302766,3.247177,H,-2.347642,1.384804,1.919023,H,-1.444511,2.654822,3.032784,H,-2.00266,0.9964606,3.702016,C,1.046552,-4.908897,-1.044571,N,-0.09266908,-4.646836,-0.8348297
C,-2.188356,1.813961,2.896363,H,-3.130143,2.329528,3.240158,H,-2.342103,1.311223,1.932936,H,-1.464267,2.624193,2.969853,H,-1.972193,1.019861,3.778518,C,1.061571,-4.898988,-1.041961,N,-0.1002048,-4.622678,-0.844825
C,-2.204963,1.809237,2.89311,H,-3.110877,2.346745,3.224756,H,-2.332054,1.242143,1.949648,H,-1.477419,2.588873,2.899245,H,-1.946935,1.059301,3.819273,C,1.070621,-4.887658,-1.038343,N,-0.102621,-4.599738,-0.8556854
C,-2.22389,1.801775,2.893008,H,-3.090468,2.35808,3.200869,H,-2.319005,1.173638,1.975341,H,-1.47785,2.553661,2.814502,H,-1.928186,1.119125,3.823523,C,1.073066,-4.873372,-1.033204,N,-0.09884853,-4.576116,-0.8686138
C,-2.242164,1.791759,2.895213,H,-3.081866,2.367584,3.173514,H,-2.307636,1.114272,2.010709,H,-1.464703,2.524123,2.724002,H,-1.919114,1.188972,3.794348,C,1.068528,-4.857316,-1.027082,N,-0.08908681,-4.554012,-0.882385
C,-2.258292,1.780139,2.897991,H,-3.092533,2.379934,3.145119,H,-2.301911,1.064389,2.055177,H,-1.446447,2.49542,2.631139,H,-1.916882,1.25741,3.747953,C,1.058585,-4.839911,-1.020303,N,-0.074716,-4.533214,-0.8966843
C,-2.271883,1.769073,2.898804,H,-3.120961,2.394712,3.115637,H,-2.305436,1.021435,2.105264,H,-1.434592,2.460916,2.541151,H,-1.912463,1.307741,3.71315,C,1.046116,-4.82189,-1.013263,N,-0.0582031,-4.513094,-0.9111715
C,2.774874,-0.6226108,-3.049183,H,2.655977,-0.3279374,-4.091915,H,-0.3583254,-2.892163,-2.864703,H,3.485753,-1.440046,-2.915877,H,1.981921,-0.6807328,-2.308424,C,0.2394317,-3.618106,-3.262976,N,0.4189419,-4.712487,-3.205885
C,-2.283712,1.760758,2.895437,H,-3.157856,2.406317,3.08362,H,-2.320963,0.980245,2.155683,H,-1.437671,2.416906,2.459206,H,-1.895135,1.327112,3.717472,C,1.034967,-4.804244,-1.006333,N,-0.04282145,-4.492652,-0.9255641
C,-2.294742,1.755427,2.88784,H,-3.194337,2.408657,3.046751,H,-2.351405,0.9331738,2.203802,H,-1.459709,2.361354,2.385326,H,-1.864474,1.320153,3.760724,C,1.028682,-4.787278,-0.9994467,N,-0.03131491,-4.469815,-0.9403503
C,-2.304075,1.752172,2.878553,H,-3.220823,2.397578,3.007636,H,-2.3962,0.8799468,2.2455,H,-1.498115,2.300521,2.324567,H,-1.834853,1.303813,3.813512,C,1.030465,-4.772733,-0.9930051,N,-0.0267267,-4.444904,-0.9547551
C,-2.311771,1.748924,2.869339,H,-3.234595,2.37294,2.967843,H,-2.454974,0.8233064,2.284293,H,-1.546485,2.239617,2.273667,H,-1.817934,1.292116,3.850377,C,1.040543,-4.76054,-0.986774,N,-0.02916298,-4.417435,-0.9691076
C,-2.318397,1.743456,2.861188,H,-3.237573,2.338808,2.930205,H,-2.524367,0.771312,2.325041,H,-1.593976,2.185604,2.22616,H,-1.819059,1.292288,3.857564,C,1.056242,-4.749924,-0.9805572,N,-0.03607112,-4.38699,-0.9834754
C,-2.324555,1.733929,2.854601,H,-3.235593,2.302588,2.898215,H,-2.598529,0.7328573,2.37041,H,-1.630114,2.144094,2.175305,H,-1.838068,1.306607,3.830942,C,1.073273,-4.739742,-0.9743503,N,-0.04140677,-4.347213,-0.9969803
C,-2.330269,1.720191,2.849404,H,-3.236376,2.274372,2.876003,H,-2.667625,0.7141858,2.417618,H,-1.65076,2.116491,2.121908,H,-1.867896,1.331601,3.779199,C,1.086687,-4.729237,-0.9685749,N,-0.03977681,-4.301214,-1.008737
C,-2.336295,1.702083,2.84338,H,-3.244199,2.257962,2.863492,H,-2.731759,0.7129428,2.466891,H,-1.663181,2.095158,2.067887,H,-1.898653,1.361334,3.71833,C,1.094785,-4.7167,-0.9629931,N,-0.02820712,-4.249013,-1.019215
C,-2.352369,1.66346,2.819767,H,-3.266138,2.264632,2.870181,H,-2.829012,0.7345108,2.546022,H,-1.691174,2.049703,1.996421,H,-1.894729,1.389534,3.689833,C,1.091669,-4.685922,-0.9537247,N,0.02681247,-4.141848,-1.033625
C,2.808338,-0.6071578,-3.045021,H,2.698886,-0.2688883,-4.076231,H,-0.3281085,-2.886425,-2.854488,H,3.551344,-1.388214,-2.902737,H,2.008302,-0.6326492,-2.305146,C,0.2303908,-3.599678,-3.270466,N,0.4203411,-4.717321,-3.192253
C,-2.363608,1.644677,2.801461,H,-3.267393,2.282461,2.887992,H,-2.868328,0.7378768,2.569909,H,-1.714122,2.018082,1.982223,H,-1.853982,1.385554,3.726652,C,1.082688,-4.667361,-0.9497448,N,0.07075997,-4.085252,-1.036754
C,-2.374122,1.629348,2.785599,H,-3.255939,2.301729,2.909557,H,-2.900261,0.7264142,2.578476,H,-1.737063,1.98624,1.978055,H,-1.813384,1.378917,3.753776,C,1.074042,-4.651149,-0.9464841,N,0.1150417,-4.034759,-1.035068
C,-2.38531,1.614214,2.771682,H,-3.229469,2.322713,2.936152,H,-2.931006,0.7005879,2.57562,H,-1.759116,1.951481,1.974639,H,-1.777805,1.371354,3.756331,C,1.067522,-4.636348,-0.9430257,N,0.1632245,-3.980751,-1.027308
C,-2.396246,1.599712,2.76187,H,-3.192643,2.341825,2.963485,H,-2.95591,0.6708175,2.565135,H,-1.773954,1.919589,1.964592,H,-1.755598,1.36318,3.727963,C,1.066193,-4.626108,-0.9393946,N,0.2074381,-3.926924,-1.013089
C,-2.406832,1.585178,2.756298,H,-3.149268,2.358293,2.990021,H,-2.972356,0.6461952,2.550192,H,-1.780103,1.892053,1.944205,H,-1.748322,1.352503,3.669582,C,1.071239,-4.621811,-0.935528,N,0.2441605,-3.873574,-0.9907206
C,-2.41761,1.569221,2.753004,H,-3.10119,2.374007,3.017154,H,-2.981857,0.6305368,2.532537,H,-1.782693,1.865403,1.915738,H,-1.750221,1.33538,3.588595,C,1.081396,-4.622107,-0.9313166,N,0.2749058,-3.818277,-0.957765
C,-2.426811,1.554576,2.750287,H,-3.05992,2.387129,3.040569,H,-2.985486,0.6276849,2.516665,H,-1.787925,1.841832,1.890213,H,-1.750283,1.309969,3.515438,C,1.0922,-4.624433,-0.927631,N,0.2952088,-3.772133,-0.9196457
C,-2.436092,1.539584,2.745756,H,-3.020865,2.399281,3.064081,H,-2.988513,0.6342506,2.500619,H,-1.8015,1.816635,1.868553,H,-1.73595,1.267813,3.456111,C,1.102404,-4.626084,-0.9239156,N,0.3096986,-3.730221,-0.8722126
C,-2.444663,1.525847,2.739036,H,-2.986686,2.407989,3.086302,H,-2.996775,0.6441293,2.484938,H,-1.82445,1.791821,1.853698,H,-1.703389,1.209981,3.420744,C,1.109076,-4.62427,-0.9201873,N,0.3191845,-3.697019,-0.8216887
C,-2.451411,1.513661,2.730947,H,-2.957027,2.410749,3.107142,H,-3.016487,0.6512294,2.468949,H,-1.855854,1.769148,1.844105,H,-1.661036,1.140207,3.402228,C,1.110527,-4.616884,-0.9160596,N,0.3241241,-3.674139,-0.7722331
C,-2.455645,1.501775,2.722574,H,-2.929265,2.40611,3.127983,H,-3.051278,0.6536478,2.452049,H,-1.893248,1.749671,1.834265,H,-1.622544,1.063035,3.385384,C,1.106333,-4.602738,-0.9108972,N,0.3243846,-3.660005,-0.7248711
C,-2.45683,1.489586,2.715351,H,-2.903762,2.393545,3.148499,H,-3.098164,0.6543653,2.436786,H,-1.930158,1.736536,1.818577,H,-1.60149,0.9891275,3.360918,C,1.096616,-4.582257,-0.9045703,N,0.3186932,-3.654469,-0.6835301
C,-2.455363,1.475531,2.709404,H,-2.879151,2.37326,3.170163,H,-3.153236,0.6598179,2.425475,H,-1.964158,1.73066,1.792791,H,-1.602541,0.9214694,3.323585,C,1.081604,-4.555467,-0.8967478,N,0.3055409,-3.656049,-0.6470571
C,-2.451996,1.459357,2.704504,H,-2.855763,2.347642,3.193178,H,-3.207932,0.6754602,2.420791,H,-1.99368,1.731639,1.759591,H,-1.624772,0.8649689,3.274869,C,1.062963,-4.524777,-0.8878664,N,0.2839251,-3.662631,-0.6148477
C,-2.447509,1.440928,2.699669,H,-2.832778,2.318419,3.218434,H,-3.256807,0.7041926,2.42389,H,-2.020695,1.737365,1.725537,H,-1.662757,0.819258,3.218075,C,1.042077,-4.491937,-0.8782858,N,0.2515748,-3.671109,-0.5838739
C,-2.442804,1.420354,2.693528,H,-2.807931,2.285945,3.24717,H,-3.298926,0.7457581,2.434153,H,-2.048548,1.744996,1.69756,H,-1.706553,0.7775135,3.15798,C,1.019578,-4.457409,-0.8681083,N,0.2056932,-3.677776,-0.5500883
C,-2.439756,1.40221,2.686195,H,-2.783201,2.255953,3.274563,H,-3.328521,0.7891793,2.447753,H,-2.07389,1.750819,1.6851,H,-1.735849,0.7372621,3.111631,C,0.9994802,-4.427189,-0.8590837,N,0.1541429,-3.678349,-0.5173791
C,-2.438421,1.384409,2.676326,H,-2.752331,2.223289,3.304795,H,-3.354553,0.8363655,2.464292,H,-2.100508,1.75488,1.685971,H,-1.747918,0.684695,3.074392,C,0.9773623,-4.395198,-0.8492401,N,0.0919074,-3.672807,-0.4810713
C,-2.438639,1.36879,2.66564,H,-2.716651,2.190993,3.334401,H,-3.379524,0.8777083,2.479735,H,-2.124061,1.757556,1.695623,H,-1.744056,0.6260371,3.046911,C,0.9536027,-4.363047,-0.8387656,N,0.03604991,-3.668917,-0.448447
C,-2.439755,1.354895,2.65543,H,-2.674929,2.159269,3.362523,H,-3.406889,0.9090949,2.492261,H,-2.141678,1.760931,1.707071,H,-1.732771,0.5694438,3.023282,C,0.9269183,-4.32998,-0.8270803,N,-0.01036136,-3.668678,-0.4206479
C,2.876075,-0.5777142,-3.036608,H,2.774059,-0.1444362,-4.036397,H,-0.3283336,-2.73101,-2.805779,H,3.689534,-1.283435,-2.874857,H,2.056991,-0.5253059,-2.30943,C,0.2140312,-3.571061,-3.285019,N,0.4260142,-4.73024,-3.167363
C,-2.441272,1.340455,2.645947,H,-2.623636,2.125422,3.390965,H,-3.438466,0.9330755,2.502673,H,-2.153025,1.767776,1.713834,H,-1.723233,0.5189699,2.995157,C,0.8948824,-4.293135,-0.8130754,N,-0.05218387,-3.671677,-0.3948377
C,-2.442823,1.3266,2.638964,H,-2.570105,2.093672,3.415262,H,-3.466244,0.9481699,2.510105,H,-2.156181,1.778297,1.711556,H,-1.722828,0.48629,2.962606,C,0.862329,-4.257843,-0.7988268,N,-0.08524466,-3.676777,-0.3737764
C,-2.444623,1.311437,2.633386,H,-2.509064,2.059627,3.437646,H,-3.488963,0.9586915,2.516312,H,-2.153338,1.792202,1.702625,H,-1.733096,0.4672276,2.920793,C,0.8266885,-4.220644,-0.7831964,N,-0.1156583,-3.683513,-0.3538999
C,-2.446624,1.296215,2.628856,H,-2.445797,2.024635,3.456013,H,-3.502066,0.9660466,2.52171,H,-2.147753,1.805212,1.693919,H,-1.751284,0.4583829,2.873258,C,0.792068,-4.184793,-0.7680065,N,-0.1441097,-3.690262,-0.3351941
C,-2.448846,1.28183,2.624702,H,-2.382904,1.988307,3.469313,H,-3.504494,0.971338,2.526854,H,-2.142617,1.813581,1.69179,H,-1.772311,0.4519846,2.822637,C,0.7611527,-4.151741,-0.7544932,N,-0.1729013,-3.695783,-0.316599
C,-2.451299,1.268489,2.62025,H,-2.319993,1.948759,3.477942,H,-3.499312,0.975242,2.532388,H,-2.140009,1.81584,1.699037,H,-1.790631,0.4381529,2.769582,C,0.7343687,-4.120696,-0.7429194,N,-0.2052355,-3.699582,-0.2963407
C,-2.454791,1.247553,2.610849,H,-2.209784,1.865042,3.482673,H,-3.488799,0.9775793,2.545266,H,-2.145582,1.805477,1.733724,H,-1.805232,0.3700615,2.66808,C,0.6971308,-4.067635,-0.7274467,N,-0.2785443,-3.701652,-0.2521696
C,-2.454464,1.238234,2.606447,H,-2.163958,1.821479,3.482287,H,-3.492945,0.9761512,2.553543,H,-2.151843,1.800177,1.749606,H,-1.808274,0.3234205,2.619157,C,0.6818271,-4.039895,-0.7229045,N,-0.3175719,-3.701345,-0.2290462
C,2.909526,-0.5633426,-3.032542,H,2.808759,-0.08252423,-4.01172,H,-0.3255965,-2.635236,-2.793242,H,3.758207,-1.23122,-2.85974,H,2.084093,-0.470525,-2.3167,C,0.2056144,-3.563398,-3.289413,N,0.4288927,-4.732419,-3.156621
C,-2.447964,1.215982,2.599381,H,-2.093563,1.735538,3.486039,H,-3.517282,0.9736859,2.576951,H,-2.164693,1.808407,1.750167,H,-1.831649,0.2456463,2.527728,C,0.6434861,-3.966062,-0.7197925,N,-0.3905678,-3.701654,-0.1855258
C,-2.442648,1.202576,2.596249,H,-2.069312,1.696118,3.491926,H,-3.526023,0.9760261,2.592128,H,-2.171688,1.820232,1.738205,H,-1.853819,0.2249125,2.488844,C,0.6201085,-3.922457,-0.7179314,N,-0.4204235,-3.702875,-0.1673899
C,-2.43626,1.187355,2.592521,H,-2.050375,1.657037,3.499979,H,-3.526862,0.9821246,2.610221,H,-2.181376,1.832345,1.72609,H,-1.881436,0.2148836,2.453452,C,0.592926,-3.870996,-0.7131404,N,-0.4467068,-3.704848,-0.1511431
C,-2.429592,1.172061,2.588117,H,-2.036964,1.620041,3.5078,H,-3.519084,0.9911895,2.629571,H,-2.193979,1.83982,1.720809,H,-1.908461,0.2110799,2.423153,C,0.56405,-3.813472,-0.7044932,N,-0.4684768,-3.707199,-0.1374479
C,-2.422971,1.157615,2.583043,H,-2.028227,1.584731,3.513326,H,-3.504638,1.002084,2.649532,H,-2.209235,1.840227,1.725885,H,-1.929758,0.2066459,2.396827,C,0.5341181,-3.74801,-0.6914419,N,-0.4867144,-3.709651,-0.1257932
C,-2.416186,1.143754,2.577345,H,-2.022002,1.548891,3.515692,H,-3.487482,1.013584,2.670655,H,-2.226417,1.83452,1.74043,H,-1.942936,0.1952063,2.371311,C,0.5024097,-3.669162,-0.673808,N,-0.504188,-3.712149,-0.1145597
C,-2.410467,1.132901,2.57251,H,-2.017334,1.519253,3.514606,H,-3.475678,1.021752,2.68868,H,-2.240203,1.827333,1.757153,H,-1.945138,0.1772349,2.35022,C,0.4754092,-3.590168,-0.6557652,N,-0.5194039,-3.714265,-0.1048454
C,-2.404603,1.122166,2.56794,H,-2.011149,1.490403,3.511162,H,-3.469402,1.026861,2.706812,H,-2.251315,1.821989,1.773359,H,-1.93957,0.1530939,2.329357,C,0.4472541,-3.49491,-0.634276,N,-0.5363938,-3.716612,-0.09414826
C,-2.399287,1.111927,2.564345,H,-2.002439,1.466201,3.507487,H,-3.468604,1.027591,2.722379,H,-2.257243,1.822677,1.78261,H,-1.930926,0.1318908,2.311757,C,0.4198565,-3.394557,-0.6119164,N,-0.5531263,-3.719052,-0.08373661
C,-2.394664,1.101676,2.561755,H,-1.989878,1.447301,3.504884,H,-3.470624,1.02324,2.734364,H,-2.257346,1.830423,1.783266,H,-1.922554,0.1192536,2.298217,C,0.3906807,-3.288653,-0.5877336,N,-0.5685245,-3.721396,-0.07420487
C,2.942491,-0.5490156,-3.028733,H,2.843601,-0.02269022,-3.984108,H,-0.3049586,-2.559436,-2.80311,H,3.8232,-1.177995,-2.843735,H,2.115018,-0.4176919,-2.325559,C,0.1964121,-3.560031,-3.290419,N,0.4312002,-4.729594,-3.147253
C,1.948153,3.622904,2.081111,H,2.049626,3.765616,1.000288,H,2.693285,2.923731,2.34432,H,2.305255,4.578571,2.579651,H,0.8890423,3.606824,2.399583,C,-0.4147356,2.940226,-2.453864,N,-0.8764732,1.892105,-2.385047
C,-2.390239,1.090321,2.559539,H,-1.972283,1.430838,3.502996,H,-3.471765,1.013698,2.743647,H,-2.252975,1.842023,1.779439,H,-1.915385,0.1149817,2.286805,C,0.3531717,-3.16541,-0.5573738,N,-0.5828541,-3.723213,-0.06524151
C,-2.387082,1.081177,2.557954,H,-1.955204,1.419868,3.501162,H,-3.469128,1.001934,2.747737,H,-2.246914,1.849356,1.777205,H,-1.911456,0.1183844,2.279375,C,0.3139789,-3.056633,-0.5268201,N,-0.591098,-3.722933,-0.05980829
C,-2.384136,1.072172,2.556426,H,-1.935509,1.409993,3.497448,H,-3.461686,0.9854659,2.748306,H,-2.239034,1.851087,1.779204,H,-1.908606,0.1263745,2.272229,C,0.2605275,-2.932869,-0.4863762,N,-0.5948737,-3.719317,-0.05667647
